,type,id,accountId,accountRef,date,description,category,amount,status,matchState,fiData,isReviewed,merchantId,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState,lastUpdatedDate,principalCurrency,interestCurrency,escrowCurrency,parentId,checkNumber
3065,CashAndCreditTransaction,75417769_2830266454_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-11,U.S. RETAILERS,"{'id': '75417769_201', 'name': 'Clothing', 'categoryType': 'EXPENSE', 'parentId': '75417769_2', 'parentName': 'Shopping'}",-59.46,POSTED,NOT_MATCHED,"{'id': '202106111743012210605#20210605', 'date': '2021-06-11', 'amount': -59.46, 'description': 'U.S. RETAILERS', 'inferredDescription': 'U.S. RETAILERS', 'inferredCategory': {'id': '75417769_201', 'name': 'Clothing'}}",False,,1623506490000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-12T14:01:30Z,,,,,
3066,CashAndCreditTransaction,75417769_2830266453_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-11,Arcadia Coffee,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-27.29,POSTED,NOT_MATCHED,"{'id': '202106111743042210605#20210605', 'date': '2021-06-11', 'amount': -27.29, 'description': 'SQ *ARCADIA COFFEE', 'inferredDescription': 'Arcadia Coffee', 'inferredCategory': {'id': '75417769_704', 'name': 'Coffee Shops'}}",False,1002418040.0,1623506490000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-12T14:01:30Z,,,,,
3070,CashAndCreditTransaction,75417769_2829781281_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-10,Payment Thank You-Mobile,"{'id': '75417769_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '75417769_21', 'parentName': 'Transfer'}",59.46,POSTED,NOT_MATCHED,"{'id': '202106101827185210605#20210605', 'date': '2021-06-10', 'amount': 59.46, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '75417769_2101', 'name': 'Credit Card Payment'}}",False,,1623423594000,False,False,NONE,False,UNREVIEWED,2021-06-11T14:59:54Z,,,,,
3071,CashAndCreditTransaction,75417769_2829781280_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-10,CARPENTER'S CAFE & CA,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-29.88,POSTED,NOT_MATCHED,"{'id': '202106101528149210605#20210605', 'date': '2021-06-10', 'amount': -29.88, 'description': ""SQ *CARPENTER'S CAFE & CA"", 'inferredDescription': ""CARPENTER'S CAFE & CA"", 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1623423594000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-11T14:59:54Z,,,,,
3072,CashAndCreditTransaction,75417769_2829781279_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-10,Wal-Mart,"{'id': '75417769_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-57.96,POSTED,NOT_MATCHED,"{'id': '202106101528139210605#20210605', 'date': '2021-06-10', 'amount': -57.96, 'description': 'WM SUPERCENTER #5416', 'inferredDescription': 'Wal-Mart', 'inferredCategory': {'id': '75417769_701', 'name': 'Groceries'}}",False,1074.0,1623423594000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-06-11T14:59:54Z,,,,,
3073,CashAndCreditTransaction,75417769_2829781278_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-10,SOUTHSIDE CELLAR,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-11.74,POSTED,NOT_MATCHED,"{'id': '202106101528129210605#20210605', 'date': '2021-06-10', 'amount': -11.74, 'description': 'SOUTHSIDE CELLAR', 'inferredDescription': 'SOUTHSIDE CELLAR', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1624561967000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-24T19:12:47Z,,,,,
3075,CashAndCreditTransaction,75417769_2829376097_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-09,LIBERTY LOUNGE,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-23.12,POSTED,NOT_MATCHED,"{'id': '202106091450246210605#20210605', 'date': '2021-06-09', 'amount': -23.12, 'description': 'LIBERTY LOUNGE', 'inferredDescription': 'LIBERTY LOUNGE', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1623367888000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-10T23:31:28Z,,,,,
3076,CashAndCreditTransaction,75417769_2829376094_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-09,LIBERTY LOUNGE,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-12.63,POSTED,NOT_MATCHED,"{'id': '202106091450256210605#20210605', 'date': '2021-06-09', 'amount': -12.63, 'description': 'LIBERTY LOUNGE', 'inferredDescription': 'LIBERTY LOUNGE', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1623367888000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-10T23:31:28Z,,,,,
3078,CashAndCreditTransaction,75417769_2828863085_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-08,Amazon,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-16.27,POSTED,NOT_MATCHED,"{'id': '202106081537600210605#20210605', 'date': '2021-06-08', 'amount': -16.27, 'description': 'Amazon.com*2X32896F1', 'inferredDescription': 'Amazon', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1623254288000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-09T15:58:08Z,,,,,
3079,CashAndCreditTransaction,75417769_2828863084_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-08,Sushi Axiom,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-21.03,POSTED,NOT_MATCHED,"{'id': '202106081537590210605#20210605', 'date': '2021-06-08', 'amount': -21.03, 'description': 'SUSHI AXIOM', 'inferredDescription': 'Sushi Axiom', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,1002450153.0,1623254288000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-09T15:58:08Z,,,,,
3080,CashAndCreditTransaction,75417769_2828863083_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-08,Amazon,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-12.97,POSTED,NOT_MATCHED,"{'id': '202106081537580210605#20210605', 'date': '2021-06-08', 'amount': -12.97, 'description': 'AMZN Mktp US*2X2IC5LM2', 'inferredDescription': 'Amazon', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1623254288000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-09T15:58:08Z,,,,,
3081,CashAndCreditTransaction,75417769_2828425839_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-07,TX STATE PKS ADV RES,"{'id': '75417769_1504', 'name': 'Vacation', 'categoryType': 'EXPENSE', 'parentId': '75417769_15', 'parentName': 'Travel'}",-20.0,POSTED,NOT_MATCHED,"{'id': '202106071654480210605#20210605', 'date': '2021-06-07', 'amount': -20.0, 'description': 'TX STATE PKS ADV RES', 'inferredDescription': 'TX STATE PKS ADV RES', 'inferredCategory': {'id': '75417769_1504', 'name': 'Vacation'}}",False,,1623204751000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-09T02:12:31Z,,,,,
3082,CashAndCreditTransaction,75417769_2828425836_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-07,Tx State Pks,"{'id': '75417769_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '75417769_21', 'parentName': 'Transfer'}",20.0,POSTED,NOT_MATCHED,"{'id': '202106071654490210605#20210605', 'date': '2021-06-07', 'amount': 20.0, 'description': 'TX STATE PKS ADV RES', 'inferredDescription': 'Tx State Pks', 'inferredCategory': {'id': '75417769_2101', 'name': 'Credit Card Payment'}}",False,,1623204751000,False,False,NONE,False,UNREVIEWED,2021-06-09T02:12:31Z,,,,,
3083,CashAndCreditTransaction,75417769_2827568783_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-06,REPUBLIC OF PINEWOOD,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-11.5,POSTED,NOT_MATCHED,"{'id': '202106061420443210605#20210605', 'date': '2021-06-06', 'amount': -11.5, 'description': 'SQ *REPUBLIC OF PINEWOOD', 'inferredDescription': 'REPUBLIC OF PINEWOOD', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1624562351000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-24T19:19:11Z,,,,,
3084,CashAndCreditTransaction,75417769_2827568782_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-06,Free People,"{'id': '75417769_201', 'name': 'Clothing', 'categoryType': 'EXPENSE', 'parentId': '75417769_2', 'parentName': 'Shopping'}",-19.49,POSTED,NOT_MATCHED,"{'id': '202106061420423210605#20210605', 'date': '2021-06-06', 'amount': -19.49, 'description': 'FREE PEOPLE MOVEMENT#6010', 'inferredDescription': 'Free People', 'inferredCategory': {'id': '75417769_201', 'name': 'Clothing'}}",False,11085.0,1623068896000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-07T12:28:16Z,,,,,
3085,CashAndCreditTransaction,75417769_2827568781_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-06,Starbucks,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-5.36,POSTED,NOT_MATCHED,"{'id': '202106061420453210605#20210605', 'date': '2021-06-06', 'amount': -5.36, 'description': 'STARBUCKS STORE 20880', 'inferredDescription': 'Starbucks', 'inferredCategory': {'id': '75417769_704', 'name': 'Coffee Shops'}}",False,4002.0,1623068896000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-07T12:28:16Z,,,,,
3086,CashAndCreditTransaction,75417769_2827568779_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-06,PINEWOOD PUBLIC HOUSE,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-11.5,POSTED,NOT_MATCHED,"{'id': '202106061420433210605#20210605', 'date': '2021-06-06', 'amount': -11.5, 'description': 'SQ *PINEWOOD PUBLIC HOUSE', 'inferredDescription': 'PINEWOOD PUBLIC HOUSE', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1623068896000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-07T12:28:16Z,,,,,
3087,CashAndCreditTransaction,75417769_2827568778_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-06,QuikTrip,"{'id': '75417769_1401', 'name': 'Gas & Fuel', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-35.38,POSTED,NOT_MATCHED,"{'id': '202106061420463210605#20210605', 'date': '2021-06-06', 'amount': -35.38, 'description': 'QT 885', 'inferredDescription': 'QuikTrip', 'inferredCategory': {'id': '75417769_1401', 'name': 'Gas & Fuel'}}",False,10041.0,1623068896000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-06-07T12:28:16Z,,,,,
3091,CashAndCreditTransaction,75417769_2826450386_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-03,Dunkin Donuts,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-3.99,POSTED,NOT_MATCHED,"{'id': '202106031523397210505#20210505', 'date': '2021-06-03', 'amount': -3.99, 'description': 'DD/BR #357220', 'inferredDescription': 'Dunkin Donuts', 'inferredCategory': {'id': '75417769_704', 'name': 'Coffee Shops'}}",False,3010.0,1622857126000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-05T01:38:46Z,,,,,
3092,CashAndCreditTransaction,75417769_2826450385_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-03,Goodwill Industries,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-15.73,POSTED,NOT_MATCHED,"{'id': '202106031523407210505#20210505', 'date': '2021-06-03', 'amount': -15.73, 'description': 'GOODWILL INDUSTRIES OF FO', 'inferredDescription': 'Goodwill Industries', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,12980.0,1622857126000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-05T01:38:46Z,,,,,
3093,CashAndCreditTransaction,75417769_2826450383_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-03,HOP FUSION ALE WORKS,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-29.98,POSTED,NOT_MATCHED,"{'id': '202106031523387210505#20210505', 'date': '2021-06-03', 'amount': -29.98, 'description': 'HOP FUSION ALE WORKS', 'inferredDescription': 'HOP FUSION ALE WORKS', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1622857126000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-05T01:38:46Z,,,,,
3100,CashAndCreditTransaction,75417769_2825889725_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-02,Payment Thank You-Mobile,"{'id': '75417769_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '75417769_21', 'parentName': 'Transfer'}",3192.0,POSTED,NOT_MATCHED,"{'id': '202106021636233210505#20210505', 'date': '2021-06-02', 'amount': 3192.0, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '75417769_2101', 'name': 'Credit Card Payment'}}",False,,1622763140000,False,False,NONE,False,UNREVIEWED,2021-06-03T23:32:20Z,,,,,
3101,CashAndCreditTransaction,75417769_2825889724_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-02,GSUITE_tapmat.,"{'id': '75417769_204', 'name': 'Electronics & Software', 'categoryType': 'EXPENSE', 'parentId': '75417769_2', 'parentName': 'Shopping'}",-6.4,POSTED,NOT_MATCHED,"{'id': '202106021636243210505#20210505', 'date': '2021-06-02', 'amount': -6.4, 'description': 'GOOGLE *GSUITE_tapmat.', 'inferredDescription': 'GSUITE_tapmat.', 'inferredCategory': {'id': '75417769_204', 'name': 'Electronics & Software'}}",False,,1622763140000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-03T23:32:20Z,,,,,
3107,CashAndCreditTransaction,75417769_2824922454_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-01,NESPRESSO USA,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-36.2,POSTED,NOT_MATCHED,"{'id': '202106011530456210505#20210505', 'date': '2021-06-01', 'amount': -36.2, 'description': 'NESPRESSO USA', 'inferredDescription': 'NESPRESSO USA', 'inferredCategory': {'id': '75417769_701', 'name': 'Groceries'}}",False,,1624632649000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-25T14:50:49Z,,,,,
3108,CashAndCreditTransaction,75417769_2824922453_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-01,Payment Thank You-Mobile,"{'id': '75417769_2101', 'name': 'Credit Card Payment', 'categoryType': 'NO_CATEGORY', 'parentId': '75417769_21', 'parentName': 'Transfer'}",1800.0,POSTED,NOT_MATCHED,"{'id': '202106011822606210505#20210505', 'date': '2021-06-01', 'amount': 1800.0, 'description': 'Payment Thank You-Mobile', 'inferredDescription': 'Payment Thank You-Mobile', 'inferredCategory': {'id': '75417769_2101', 'name': 'Credit Card Payment'}}",False,,1622636205000,False,False,NONE,False,UNREVIEWED,2021-06-02T12:16:45Z,,,,,
3109,CashAndCreditTransaction,75417769_2824922452_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-01,Wal-Mart,"{'id': '75417769_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-11.32,POSTED,NOT_MATCHED,"{'id': '202106011530446210505#20210505', 'date': '2021-06-01', 'amount': -11.32, 'description': 'WM SUPERCENTER #3135', 'inferredDescription': 'Wal-Mart', 'inferredCategory': {'id': '75417769_701', 'name': 'Groceries'}}",False,1074.0,1622636205000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-06-02T12:16:45Z,,,,,
3110,CashAndCreditTransaction,75417769_2824922449_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-01,SOUTHSIDE CELLAR,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-36.32,POSTED,NOT_MATCHED,"{'id': '202106011530466210505#20210505', 'date': '2021-06-01', 'amount': -36.32, 'description': 'SOUTHSIDE CELLAR', 'inferredDescription': 'SOUTHSIDE CELLAR', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1624561973000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-24T19:12:53Z,,,,,
3111,CashAndCreditTransaction,75417769_2824922448_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-01,Off The Record,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-14.99,POSTED,NOT_MATCHED,"{'id': '202106011530436210505#20210505', 'date': '2021-06-01', 'amount': -14.99, 'description': 'OFF THE RECORD', 'inferredDescription': 'Off The Record', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,1002911561.0,1622636205000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-02T12:16:45Z,,,,,
3112,CashAndCreditTransaction,75417769_2822567080_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-06-01,Costco,"{'id': '75417769_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-196.83,POSTED,NOT_MATCHED,"{'id': '202105271527565210505#20210505', 'date': '2021-05-27', 'amount': -196.83, 'description': 'COSTCO WHSE #0489', 'inferredDescription': 'Costco', 'inferredCategory': {'id': '75417769_701', 'name': 'Groceries'}}",False,4027.0,1624632626000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-06-25T14:50:26Z,,,,,
3115,CashAndCreditTransaction,75417769_2824302110_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-05-31,BUFFALO BROS,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-25.42,POSTED,NOT_MATCHED,"{'id': '202105311343063210505#20210505', 'date': '2021-05-31', 'amount': -25.42, 'description': 'BUFFALO BROS', 'inferredDescription': 'BUFFALO BROS', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1622549390000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-01T12:09:50Z,,,,,
3116,CashAndCreditTransaction,75417769_2824302108_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-05-31,Delta,"{'id': '75417769_1501', 'name': 'Air Travel', 'categoryType': 'EXPENSE', 'parentId': '75417769_15', 'parentName': 'Travel'}",-900.15,POSTED,NOT_MATCHED,"{'id': '202105311343053210505#20210505', 'date': '2021-05-31', 'amount': -900.15, 'description': 'DELTA AIR   0062456271843', 'inferredDescription': 'Delta', 'inferredCategory': {'id': '75417769_1501', 'name': 'Air Travel'}}",False,6015.0,1622549390000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-01T12:09:50Z,,,,,
3117,CashAndCreditTransaction,75417769_2824302107_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-05-31,Delta,"{'id': '75417769_1501', 'name': 'Air Travel', 'categoryType': 'EXPENSE', 'parentId': '75417769_15', 'parentName': 'Travel'}",-900.15,POSTED,NOT_MATCHED,"{'id': '202105311343043210505#20210505', 'date': '2021-05-31', 'amount': -900.15, 'description': 'DELTA AIR   0062456271844', 'inferredDescription': 'Delta', 'inferredCategory': {'id': '75417769_1501', 'name': 'Air Travel'}}",False,6015.0,1622549390000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-06-01T12:09:50Z,,,,,
3118,CashAndCreditTransaction,75417769_2824302106_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-05-31,AutoZone,"{'id': '75417769_1403', 'name': 'Service & Parts', 'categoryType': 'EXPENSE', 'parentId': '75417769_14', 'parentName': 'Auto & Transport'}",-7.57,POSTED,NOT_MATCHED,"{'id': '202105311343073210505#20210505', 'date': '2021-05-31', 'amount': -7.57, 'description': 'AUTOZONE #1542', 'inferredDescription': 'AutoZone', 'inferredCategory': {'id': '75417769_1403', 'name': 'Service & Parts'}}",False,1116.0,1622549390000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-06-01T12:09:50Z,,,,,
3120,CashAndCreditTransaction,75417769_2823806310_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-05-30,BOWLOUNGE FORT WORTH,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-87.41,POSTED,NOT_MATCHED,"{'id': '202105301525322210505#20210505', 'date': '2021-05-30', 'amount': -87.41, 'description': 'BOWLOUNGE FORT WORTH', 'inferredDescription': 'BOWLOUNGE FORT WORTH', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1622438828000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-05-31T05:27:08Z,,,,,
3121,CashAndCreditTransaction,75417769_2823806309_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-05-30,CVS,"{'id': '75417769_505', 'name': 'Pharmacy', 'categoryType': 'EXPENSE', 'parentId': '75417769_5', 'parentName': 'Health & Fitness'}",-17.18,POSTED,NOT_MATCHED,"{'id': '202105301525312210505#20210505', 'date': '2021-05-30', 'amount': -17.18, 'description': 'CVS/PHARMACY #11323', 'inferredDescription': 'CVS', 'inferredCategory': {'id': '75417769_505', 'name': 'Pharmacy'}}",False,1075.0,1622438828000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2021-05-31T05:27:08Z,,,,,
3122,CashAndCreditTransaction,75417769_2823237811_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-05-28,Shaw's,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-94.56,POSTED,NOT_MATCHED,"{'id': '202105281435298210505#20210505', 'date': '2021-05-28', 'amount': -94.56, 'description': 'SHAWS PATIO BAR & GRILL', 'inferredDescription': ""Shaw's"", 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,12130.0,1622319835000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-05-29T20:23:55Z,,,,,
3123,CashAndCreditTransaction,75417769_2823237810_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2021-05-28,Family Dollar,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-5.91,POSTED,NOT_MATCHED,"{'id': '202105281435308210505#20210505', 'date': '2021-05-28', 'amount': -5.91, 'description': 'FAMILY DOLLAR #1854', 'inferredDescription': 'Family Dollar', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,1069.0,1622319835000,True,False,DISCRETIONARY,False,UNREVIEWED,2021-05-29T20:23:55Z,,,,,
